Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
CAdHocElevateAuditPolicy,"Usage of ""GT-Iletisim Teknolojileri"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""GT-Iletisim Teknolojileri""",Run Normally,No,No,,,,,Behic Sahin,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Ad hoc new policy 01-Apr-20"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of Ad Hoc Elevation Policy ""Ad hoc new policy 01-Apr-20""",Run Normally,No,No,,,,,Volkan Ates,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""Ad hoc new policy 01-Apr-20"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of Ad Hoc Elevation Policy ""Ad hoc new policy 01-Apr-20""",Run Normally,No,No,,,,,Volkan Ates,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for CCP Installation"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for CCP Installation""",Run Normally,No,No,"PGARAPPCCP02,PGARAPPCCP03",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for CCP Installation"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for CCP Installation""",Run Normally,No,No,"PGARAPPCCP02,PGARAPPCCP03",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for CCP Installation"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for CCP Installation""",Run Normally,No,No,"PGARAPPCCP02,PGARAPPCCP03",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for CCP Installation"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for CCP Installation""",Run Normally,No,No,"PGARAPPCCP02,PGARAPPCCP03",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8728268"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8728268""",Run Normally,No,No,PGARAPPNET01,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8728268"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8728268""",Run Normally,No,No,PGARAPPNET01,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 22-Sep-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 22-Sep-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 22-Sep-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 22-Sep-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM AGENT INSTALLATION"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM AGENT INSTALLATION""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM AGENT INSTALLATION"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM AGENT INSTALLATION""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 07-Sep-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 07-Sep-22""",Run Normally,No,No,,,,,"GARANTI\erhanar1,GARANTI\ZiverA1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 07-Sep-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 07-Sep-22""",Run Normally,No,No,,,,,"GARANTI\erhanar1,GARANTI\ZiverA1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Sep-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Sep-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Sep-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Sep-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPTTS18,PGARAPPTTS19,PGARAPPCST05,PGARAPPCST06,PGARAPPCST07,PGARAPPCST08,PGARAPPCST10,PGARAPPCST12,PGARAPPCST09,PGARAPPCST11",,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPTTS18,PGARAPPTTS19,PGARAPPCST05,PGARAPPCST06,PGARAPPCST07,PGARAPPCST08,PGARAPPCST10,PGARAPPCST12,PGARAPPCST09,PGARAPPCST11",,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCPM02"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCPM02"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCPM02""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for Test"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for Test""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for Test"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for Test""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for starting EPM agent to  Pgarappems10"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for starting EPM agent to  Pgarappems10""",Run Normally,No,No,,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for starting EPM agent to  Pgarappems10"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for starting EPM agent to  Pgarappems10""",Run Normally,No,No,,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPCST05,PGARAPPCST06,PGARAPPCST07,PGARAPPCST08,PGARAPPCST10,PGARAPPCST12,PGARAPPCST09,PGARAPPCST11",,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPCST05,PGARAPPCST06,PGARAPPCST07,PGARAPPCST08,PGARAPPCST10,PGARAPPCST12,PGARAPPCST09,PGARAPPCST11",,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for stopping EPM"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for stopping EPM""",Run Normally,No,No,"PGARAPPCST01,PGARAPPCST02,PGARAPPCST03,PGARAPPCST04",,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for stopping EPM"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for stopping EPM""",Run Normally,No,No,"PGARAPPCST01,PGARAPPCST02,PGARAPPCST03,PGARAPPCST04",,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPTTS18,PGARAPPTTS19",,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8659926"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8659926""",Run Normally,No,No,"PGARAPPTTS18,PGARAPPTTS19",,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8625596"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8625596""",Run Normally,No,No,,,,,GARANTI\SAFIYET1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8625596"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8625596""",Run Normally,No,No,,,,,GARANTI\SAFIYET1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Installment"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Installment""",Run Normally,No,No,PGARAPPOUT05,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Installment"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Installment""",Run Normally,No,No,PGARAPPOUT05,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for stopping EPM agent"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for stopping EPM agent""",Run Normally,No,No,,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for stopping EPM agent"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for stopping EPM agent""",Run Normally,No,No,,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCSP01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCSP01""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCSP01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCSP01""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 21-Jul-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 21-Jul-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 21-Jul-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 21-Jul-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,Ramazan Okumus1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""pgarappems05"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""pgarappems05""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""pgarappems05"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""pgarappems05""",Run Normally,No,No,,,,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Pgarappems05"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Pgarappems05""",Run Normally,No,No,,,garanti\gizemozc1,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 30-Jul-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 30-Jul-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 30-Jul-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 30-Jul-22""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPCCP01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPCCP01""",Run Normally,No,No,PGARAPPCCP01,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Agent Installation"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Agent Installation""",Run Normally,No,No,"PGARAPPOUT06,PGARAPPOUT08,PGARAPPOUT07,PGARAPPOUT09",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Agent Installation"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Agent Installation""",Run Normally,No,No,"PGARAPPOUT06,PGARAPPOUT08,PGARAPPOUT07,PGARAPPOUT09",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Installation"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Installation""",Run Normally,No,No,"PGARAPPOUT10,PGARAPPOUT11",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for AIM Installation"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for AIM Installation""",Run Normally,No,No,"PGARAPPOUT10,PGARAPPOUT11",,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JITfor PGARAPPOUT12"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JITfor PGARAPPOUT12""",Run Normally,No,No,PGARAPPOUT12,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JITfor PGARAPPOUT12"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JITfor PGARAPPOUT12""",Run Normally,No,No,PGARAPPOUT12,,,,GARANTI\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPOUT11"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPOUT11""",Run Normally,No,No,PGARAPPOUT11,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT for PGARAPPOUT11"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT for PGARAPPOUT11""",Run Normally,No,No,PGARAPPOUT11,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,PGARSQLBZTN04,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,PGARSQLBZTN04,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""8472070"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8472070""",Run Normally,No,No,PGARAPPSCE02,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""8472070"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""8472070""",Run Normally,No,No,PGARAPPSCE02,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,PGARSQLBZTN04,,,,GARANTI\betulal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,PGARSQLBZTN04,,,,GARANTI\betulal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,"PGARAPPSCE02,PGARAPPSCE03",,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 16-Jun-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 16-Jun-22""",Run Normally,No,No,"PGARAPPSCE02,PGARAPPSCE03",,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""c-05 Sunucularinda Agent Start"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""c-05 Sunucularinda Agent Start""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""c-05 Sunucularinda Agent Start"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""c-05 Sunucularinda Agent Start""",Run Normally,No,No,,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""pgarappsce03 Agent Start"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""pgarappsce03 Agent Start""",Run Normally,No,No,PGARAPPSCE03,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""pgarappsce03 Agent Start"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""pgarappsce03 Agent Start""",Run Normally,No,No,PGARAPPSCE03,,,,GARANTI\RamazanOkum1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Pgarappems05"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Pgarappems05""",Run Normally,No,No,,,garanti\gizemozc1,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""Pgarappems05"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Pgarappems05""",Run Normally,No,No,,,garanti\gizemozc1,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""Pgarappems05"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""Pgarappems05""",Run Normally,No,No,,,garanti\gizemozc1,,garanti\gizemozc1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""PGARAPPNSM03"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""PGARAPPNSM03""",Run Normally,No,No,,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""PGARAPPNSM03"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""PGARAPPNSM03""",Run Normally,No,No,,,,,GARANTI\EgehanS1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,PTKSAPPCLC02,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,PTKSAPPCLC02,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""PGARAPPNSM03"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""PGARAPPNSM03""",Run Normally,No,No,,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""PGARAPPNSM03"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""PGARAPPNSM03""",Run Normally,No,No,,,,,Egehan Sinal1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 15-Jun-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 15-Jun-22""",Run Normally,No,No,PGARAPPEPM01,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
