Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 06-Oct-20"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 06-Oct-20""",Run Normally,No,No,,,,,srv_mqadmin,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 06-Oct-20"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 06-Oct-20""",Run Normally,No,No,,,,,srv_mqadmin,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 19-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 19-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 14-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 14-Dec-22""",Run Normally,No,No,,,,,GTEKNOLOJI\aycanure1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 14-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 14-Dec-22""",Run Normally,No,No,,,,,GTEKNOLOJI\aycanure1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 15-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 15-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\Beyzaar1,GTEKNOLOJI\sezenac1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\aycanure1",,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 15-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 15-Dec-22""",Run Normally,No,No,,,,,"GTEKNOLOJI\Beyzaar1,GTEKNOLOJI\sezenac1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\aycanure1",,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 04-Aug-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 04-Aug-22""",Run Normally,No,No,,,,,garanti\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 04-Aug-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 04-Aug-22""",Run Normally,No,No,,,,,garanti\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""TFINAPPWSV01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""TFINAPPWSV01""",Run Normally,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""TFINAPPWSV01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""TFINAPPWSV01""",Run Normally,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 04-Aug-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 04-Aug-22""",Run Normally,No,No,,,,,gteknoloji\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 04-Aug-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 04-Aug-22""",Run Normally,No,No,,,,,gteknoloji\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Dec-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Dec-22""",Run Normally,No,No,,,,,GTEKNOLOJI\AYCANURE1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 09-Dec-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 09-Dec-22""",Run Normally,No,No,,,,,GTEKNOLOJI\AYCANURE1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""EPM Disable"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""EPM Disable""",Run Normally,No,No,,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT TGFKAPPMSG01"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT TGFKAPPMSG01""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT TGFKAPPMSG01"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT TGFKAPPMSG01""",Run Normally,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 02-Aug-22"" (Windows)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 02-Aug-22""",Run Normally,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,Executable,,,LOW
CAdHocElevateAuditPolicy,"Usage of ""JIT new policy 02-Aug-22"" (macOS)",3920 (Normal),"Automatically create complementary Policy to monitor usage of JIT Access and Elevation policy ""JIT new policy 02-Aug-22""",Run Normally,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,MacExecutable,,,MEDIUM
CAdHocElevatePolicy,JIT new policy 06-Oct-20,N/A,,JIT Access and Elevation,No,No,,,,,srv_mqadmin,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 02-Aug-22,N/A,,JIT Access and Elevation,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT TGFKAPPMSG01,N/A,,JIT Access and Elevation,No,No,,,,,GARANTI\erhanar1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,EPM Disable,N/A,,JIT Access and Elevation,No,No,,,,,Erhan Arap1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 09-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,GTEKNOLOJI\AYCANURE1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 04-Aug-22,N/A,,JIT Access and Elevation,No,No,,,,,gteknoloji\erhanar1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,TFINAPPWSV01,N/A,,JIT Access and Elevation,No,No,,,,,GTEKNOLOJI\erhanar1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 04-Aug-22 (1),N/A,,JIT Access and Elevation,No,No,,,,,garanti\erhanar1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 15-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,"GTEKNOLOJI\Beyzaar1,GTEKNOLOJI\sezenac1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\aycanure1",,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 09-Dec-22 (1),N/A,,JIT Access and Elevation,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1",,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 14-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,GTEKNOLOJI\aycanure1,,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 19-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 19-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,,,,
CAdHocElevatePolicy,JIT new policy 19-Dec-22,N/A,,JIT Access and Elevation,No,No,,,,,"GTEKNOLOJI\aycanure1,GTEKNOLOJI\beyzaar1,GTEKNOLOJI\buseyam1,GTEKNOLOJI\burakkok1,GTEKNOLOJI\sezenac1",,,,,,,,,,,,,,,,,,,,,,
Default,[TEMP FILES],4020 (Normal),,Run Normally,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Script,,,LOW
Default,Protection from Ransomware,4115 (Normal),"Monitor potential Ransomware, including legal programs launched by unsigned unhandled Applications",Collect Policy Automation Events,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,HIGH
Default,Monitor Windows Files,4120 (Normal),,Collect Policy Automation Events,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,Command Shell,,LOW
Trusted Source,[Predefined Software Distributors],4220 (Normal),,Software Distributor,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,
Trusted Source,[Predefined Updaters],4220 (Normal),,Software Distributor,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,LOW
Default,Microsoft Windows OS,4220 (Normal),,Collect Policy Automation Events,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,Windows Operating System programs,,HIGH
CDefaultPolicy,MAC OS,4220 (Normal),,Collect Policy Automation Events,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,MacExecutable,,,LOW
Default,Old Applications,4320 (Normal),,Run Normally,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,LOW
Default,Applications downloaded from the Internet,4320 (Normal),,Run Normally,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,LOW
Default,Trusted Vendors,4415 (Normal),,Collect Policy Automation Events,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,HIGH
Default,Default Policy: Collect Events and Monitor Access,4420 (Normal),Collect events for unhandled Applications requiring administrative privileges and monitor access by unhandled Applications to sensitive resources,Collect Policy Automation Events,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,ActiveXInstall,,,LOW
CGreyAppsDefaultMacPolicy,Default MAC Policy: Collect Events and Monitor Access,4420 (Normal),Collect events for unhandled Applications requiring administrative privileges and monitor access by unhandled Applications to sensitive resources,Collect Policy Automation Events,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,MacExecutable,,,LOW
